LONGITUDE,LATITUDE,Haul_Index,F_LPUE,Depth,Temperature,Salinity,Distance_to_Shore,,Current_Speed,Cuckoo,Thornback,Blonde,Spotted
-3.80665,53.96995,BTS-VIIa/42/90/2005,0,33.13,15.583,34.025,38626.41406,,0.73,0,0,0,0
-3.55165,53.9796,BTS-VIIa/41/70/2005,0,22.09,16.197,33.904,22825.42383,,0.71,0,0,0,0
-4.51315,53.97435,BTS-VIIa/424/97/2005,0,38.17,14.86,34.103,13416.40723,,1.33,0,0,0,0
-3.3753,53.9838,BTS-VIIa/12/96/2005,0,17.35,16.342,33.569,12806.24902,,0.82,0,0,0,0
-3.90405,54.04995,BTS-VIIa/22/89/2005,0,44.35,15.386,34.037,35777.08984,,0.75,0,0,0,0
-3.55245,54.12995,BTS-VIIa/19/88/2005,46.6822172,23.5,16.034,33.953,16124.51563,,0.5,0,0,0,0
-3.40175,54.1187,BTS-VIIa/10/95/2005,0,15.79,16.102,33.873,8000,,0.49,0,2,0,0
-3.51595,54.26235,BTS-VIIa/9/94/2005,0,19.17,15.996,33.907,7071.067871,,0.48,0,0,0,0
-3.9586,54.29305,BTS-VIIa/18/87/2005,0,22.66,15.612,33.989,24020.82422,,0.43,0,0,0,0
-3.7211,54.3357,BTS-VIIa/17/93/2005,48.64614717,32.56,15.904,33.94,15811.3877,,0.5,0,0,0,0
-3.703,54.4172,BTS-VIIa/16/92/2005,0,23.94,16.08,33.602,9433.980469,,0.5,0,0,0,0
-3.8532,54.60795,BTS-VIIa/15/91/2005,0,25.99,16.183,33.717,17804.49219,,0.6,0,0,0,0
-3.7463,54.57335,BTS-VIIa/7/75/2005,0,20.33,16.061,33.609,10630.14648,,0.42,0,0,0,0
-3.72365,54.7032,BTS-VIIa/6/76/2005,0,8.19,15.915,33.563,11661.90332,,0.84,0,0,0,0
-4.58185,54.71205,BTS-VIIa/2/79/2005,0,12.49,15.608,33.858,3162.277588,,0.85,0,0,0,0
-4.2255,54.6844,BTS-VIIa/14/78/2005,0,32.7,16.103,33.758,8246.210938,,0.73,0,0,0,0
-3.62535,54.67995,BTS-VIIa/5/82/2005,0,15.38,15.891,33.369,4472.13623,,0.9,0,2,0,0
-4.1378,53.79045,BTS-VIIa/423/64/2005,0,45.77,15.782,34.059,43600.46094,,1.13,0,0,0,0
-3.4534,53.85215,BTS-VIIa/43/69/2005,0,17.56,16.544,33.85,27000,,0.79,0,0,0,0
-3.1468,53.77455,BTS-VIIa/27/56/2005,0,9.01,16.751,33.521,7000,,0.59,0,0,0,0
-4.8503,53.8204,BTS-VIIa/401/105/2005,0,75.29,14.562,34.156,25317.97852,,0.96,0,0,0,0
-3.34785,53.7403,BTS-VIIa/28/57/2005,0,18.06,16.763,33.84,19026.29883,,0.79,0,0,0,0
-4.37375,52.64095,BTS-VIIa/316/43/2005,0,15.86,16.659,34.246,17464.24805,,0.43,0,0,0,0
-4.80745,52.4399,BTS-VIIa/416/42/2005,0,48.24,15.713,34.469,35128.33594,,0.84,0,2,0,0
-4.3015,52.37785,BTS-VIIa/321/41/2005,0,15.86,17.066,34.185,13000,,0.43,0,0,0,0
-3.6577,53.7522,BTS-VIIa/54/68/2005,0,37.61,16.321,33.981,40000,,0.8,0,0,0,0
-3.32695,53.63295,BTS-VIIa/30/58/2005,0,17.45,16.929,33.953,17000,,0.69,0,0,0,0
-5.4704,53.69175,BTS-VIIa/408/103/2005,61.48622483,102.36,11.541,34.225,42201.89844,,0.63,0,0,0,0
-3.6475,53.60305,BTS-VIIa/47/59/2005,0,31.26,16.752,33.968,32572.99414,,0.83,0,0,0,0
-3.29545,53.5589,BTS-VIIa/31/52/2005,0,11.51,16.923,34.048,13000,,0.67,0,0,0,0
-4.0399,53.50195,BTS-VIIa/55/66/2005,0,39.16,16.485,34.07,20248.45703,,1.04,0,0,0,0
-3.72175,53.50685,BTS-VIIa/49/60/2005,0,33.7,16.883,34.076,21377.55859,,0.85,0,0,0,0
-4.18585,53.48605,BTS-VIIa/419/49/2005,0,37.8,16.404,34.115,11313.70801,,1.32,0,0,0,0
-5.01395,53.51755,BTS-VIIa/447/101/2005,0,48.36,14.605,34.215,32557.64063,,1.26,0,0,0,0
-5.2884,53.51405,BTS-VIIa/409/102/2005,26.47727273,66.24,14.029,34.203,46647.61328,,1.08,0,0,2,0
-3.4065,53.4627,BTS-VIIa/32/50/2005,0,16.32,16.654,34.089,13152.94629,,0.81,0,0,0,0
-3.6789,53.3996,BTS-VIIa/36/51/2005,0,15.69,16.925,34.164,10630.14648,,0.76,0,2,0,0
-3.9864,53.37935,BTS-VIIa/38/62/2005,0,18.69,16.742,34.179,8602.325195,,0.74,0,0,0,0
-3.71455,53.3477,BTS-VIIa/37/61/2005,0,11.95,16.56,34.238,4472.13623,,0.65,0,0,0,0
-4.18285,53.3378,BTS-VIIa/40/67/2005,0,9.15,16.494,34.156,4000,,0.42,0,0,0,0
-5.2239,53.2618,BTS-VIIa/421/99/2005,28.3547619,95.12,14.455,34.287,36000,,1.28,2,0,0,2
-5.48125,54.13795,BTS-VIIa/444/108/2005,0,51.72,13.496,34.185,14764.82324,,0.35,0,0,0,0
-5.7936,54.1733,BTS-VIIa/203/109/2005,0,25.11,14.314,34.219,5000,,0.17,0,0,0,0
-6.1112,53.8656,BTS-VIIa/206/110/2005,59.6125718,27.94,14.026,34.196,10049.875,,0.23,0,0,0,0
-5.88905,53.7184,BTS-VIIa/213/112/2005,61.43814433,49.01,13.601,34.186,19798.99023,,0.44,0,0,0,0
-6.10655,53.61845,BTS-VIIa/214/113/2005,47.52112767,13.91,15.715,34.196,4123.105469,,0.43,0,0,0,0
-5.92655,53.42415,BTS-VIIa/220/114/2005,47.90043506,31.95,14.961,34.219,9219.543945,,0.64,0,0,0,0
-5.94215,53.20765,BTS-VIIa/229/115/2005,0,32.7,15.326,34.208,10198.03906,,0.78,0,0,0,0
-5.7334,53.1412,BTS-VIIa/440/116/2005,35.4689137,31.9,15.302,34.183,21023.79688,,1.06,0,0,0,0
-6.10235,52.7941,BTS-VIIa/233/117/2005,0,10.62,16.109,34.264,2828.427002,,0.75,0,0,0,0
-5.83615,52.49205,BTS-VIIa/430/118/2005,0,69.36,14.663,34.389,25298.2207,,1.4,0,0,0,2
-6.10955,53.86985,BTS-VIIa/206/81/2006,59.6125718,28.24,14.026,34.196,10049.875,,0.23,0,0,0,0
-5.1339,53.85905,BTS-VIIa/405/76/2006,64.49907273,66.26,14.44,34.177,29732.13672,,0.62,0,0,0,0
-3.54695,53.56265,BTS-VIIa/43/52/2006,0,25.78,16.928,34.038,25961.50977,,0.83,0,0,0,0
-3.99325,53.7994,BTS-VIIa/53/56/2006,0,40.27,15.848,34.034,47413.07813,,1,2,0,0,0
-4.78505,53.75135,BTS-VIIa/401/77/2006,0,64.98,14.818,34.159,34000,,1.02,0,0,0,0
-4.1944,53.82205,BTS-VIIa/423/57/2006,0,47.04,15.694,34.072,38832.97656,,1.17,0,0,0,2
-5.8931,53.7211,BTS-VIIa/213/82/2006,61.43814433,48.16,13.601,34.186,19104.97266,,0.44,0,0,0,0
-3.6555,53.75145,BTS-VIIa/54/46/2006,0,36.51,16.321,33.981,40000,,0.8,0,0,0,0
-3.23955,53.75,BTS-VIIa/28/47/2006,0,11.98,16.775,33.705,13038.4043,,0.73,0,0,0,0
-3.1663,53.6993,BTS-VIIa/27/50/2006,0,5.28,16.776,33.309,10000,,0.58,0,0,0,0
-3.3206,53.63235,BTS-VIIa/30/48/2006,0,17.24,16.929,33.953,17000,,0.69,0,0,0,0
-6.1096,53.6148,BTS-VIIa/214/83/2006,47.52112767,13.91,15.715,34.196,4123.105469,,0.43,0,0,0,0
-3.58335,53.66445,BTS-VIIa/47/45/2006,0,30.79,16.729,33.933,33837.84766,,0.81,0,0,0,0
-3.2917,53.55925,BTS-VIIa/31/49/2006,0,10.58,16.923,34.048,12000,,0.67,0,0,0,0
-3.6681,53.5652,BTS-VIIa/49/44/2006,0,33.74,16.793,33.998,28160.25586,,0.85,0,0,0,0
-4.19165,53.48235,BTS-VIIa/419/42/2006,0,38.06,16.404,34.115,10630.14648,,1.32,0,0,0,0
-4.03805,53.5621,BTS-VIIa/55/43/2006,0,45.25,16.369,34.056,24041.62891,,1.12,0,0,0,4
-5.09405,53.4701,BTS-VIIa/447/78/2006,31.78138633,81.3,14.243,34.212,33600.59375,,1.22,0,0,0,4
-5.3857,53.5159,BTS-VIIa/409/79/2006,35.65367818,78.63,13.662,34.201,43046.48438,,1.07,2,0,2,0
-3.30245,53.47155,BTS-VIIa/32/41/2006,0,12.67,16.774,34.062,12206.55566,,0.78,0,0,0,0
-4.23665,52.8093,BTS-VIIa/313/93/2006,0,11.21,16.628,34.161,6000,,0.22,0,8,0,0
-4.3366,52.6293,BTS-VIIa/316/94/2006,0,17.86,16.702,34.231,15033.29688,,0.43,0,0,0,0
-3.6834,54.4844,BTS-VIIa/16/66/2006,0,20.67,15.939,33.403,4242.640625,,0.57,0,0,0,0
-3.7542,54.5703,BTS-VIIa/7/67/2006,0,20.79,16.084,33.615,10630.14648,,0.45,0,0,0,0
-3.9628,54.58775,BTS-VIIa/15/68/2006,0,31.89,16.163,33.829,21000,,0.7,0,0,0,0
-3.7257,54.70285,BTS-VIIa/6/69/2006,0,8.19,15.915,33.563,11661.90332,,0.84,0,0,0,0
-4.53985,54.69685,BTS-VIIa/2/73/2006,0,12.61,15.738,33.837,2828.427002,,1.12,0,0,0,0
-4.23085,54.6861,BTS-VIIa/14/71/2006,0,32.59,16.108,33.758,8246.210938,,0.71,0,2,0,0
-3.62995,54.67655,BTS-VIIa/5/65/2006,0,13.85,15.888,33.528,4472.13623,,0.88,0,0,0,0
-5.8203,52.5652,BTS-VIIa/430/98/2006,0,59.15,14.849,34.258,26000,,1.38,0,0,0,0
-4.8186,52.44735,BTS-VIIa/416/97/2006,0,49.05,15.713,34.469,34234.48438,,0.84,0,0,0,0
-4.3034,52.3856,BTS-VIIa/321/96/2006,0,15.12,17.066,34.185,13341.66406,,0.43,0,0,0,0
-5.91815,53.42785,BTS-VIIa/220/84/2006,25.62103441,32.15,14.895,34.216,9899.495117,,0.64,0,0,0,0
-3.5724,53.41175,BTS-VIIa/36/40/2006,0,12.34,16.794,34.136,12083.0459,,0.77,0,0,0,0
-3.87515,53.38445,BTS-VIIa/38/38/2006,0,13.71,16.732,34.212,5000,,0.75,0,0,0,0
-3.81555,53.36125,BTS-VIIa/37/39/2006,0,14.53,16.579,34.23,3605.55127,,0.76,0,0,0,0
-4.13225,53.3382,BTS-VIIa/40/37/2006,0,9.59,16.482,34.192,3162.277588,,0.46,0,4,0,0
-5.22585,53.18485,BTS-VIIa/421/87/2006,0,128.5,14.618,34.356,38327.53906,,1.37,2,0,0,0
-5.9573,53.26995,BTS-VIIa/229/86/2006,0,24.77,15.436,34.245,10049.875,,0.66,0,0,0,0
-4.6496,53.13855,BTS-VIIa/302/89/2006,0,37.39,15.305,34.468,12529.96484,,0.88,0,4,0,0
-5.7261,53.12705,BTS-VIIa/440/85/2006,0,17.88,15.31,34.185,22000,,1.14,2,0,0,0
-4.47465,53.04295,BTS-VIIa/305/90/2006,0,16.2,15.505,34.48,6324.555176,,0.42,0,2.608695652,0,0
-4.86915,52.9333,BTS-VIIa/442/91/2006,0,58.97,15.179,34.603,14142.13574,,1.37,0,0,0,0
-5.3817,52.9243,BTS-VIIa/441/88/2006,0,63.83,14.795,34.225,41436.69922,,1.51,0,0,0,0
-4.4871,52.72985,BTS-VIIa/309/92/2006,0,29.27,16.565,34.133,6324.555176,,0.51,0,0,0,0
-3.28595,53.917,BTS-VIIa/23/51/2006,0,12.69,16.556,33.519,15000,,0.94,0,0,0,0
-3.5541,53.981,BTS-VIIa/41/53/2006,0,22.66,16.118,33.934,22825.42383,,0.69,0,0,0,0
-3.86355,53.90895,BTS-VIIa/42/55/2006,0,36.44,15.617,34.031,45177.42969,,0.84,2,0,0,0
-4.41275,54.0036,BTS-VIIa/424/58/2006,0,43.97,14.882,34.098,15000,,1.18,0,0,0,2
-3.31345,54.0341,BTS-VIIa/12/59/2006,0,11.86,16.044,33.559,6324.555176,,0.79,0,0,0,0
-4.9771,53.97925,BTS-VIIa/425/1/2006,0,50.09,14.447,34.169,13892.44336,,0.78,8,0,0,0
-3.9197,54.06095,BTS-VIIa/22/54/2006,41.59090909,49.82,15.359,34.038,34014.70313,,0.76,0,0,0,0
-5.5352,54.07305,BTS-VIIa/444/75/2006,432.3804351,63.47,13.375,34.182,18384.77734,,0.3,0,0,0,0
-3.40185,54.1842,BTS-VIIa/10/60/2006,0,10.51,15.781,33.897,4242.640625,,0.49,0,0,0,0
-3.63845,54.1758,BTS-VIIa/19/61/2006,67.47716837,28.71,15.607,34.018,17888.54492,,0.43,0,0,0,0
-5.79565,54.1789,BTS-VIIa/203/74/2006,0,25.06,14.382,34.225,5000,,0.15,0,0,0,0
-3.48555,54.32875,BTS-VIIa/9/62/2006,0,14.88,15.729,33.829,4242.640625,,0.52,0,0,0,0
-3.91415,54.3573,BTS-VIIa/18/64/2006,29.86020305,40.21,15.801,33.98,24083.18945,,0.56,0,0,0,0
-3.7292,54.3371,BTS-VIIa/17/63/2006,48.64614717,33.46,15.856,33.966,15811.3877,,0.5,0,0,0,0
-6.1101,52.7632,BTS-VIIa/233/99/2006,0,13.5,16.097,34.243,2000,,0.8,0,0,0,0
-3.62385,54.67965,BTS-VIIa/5/25/2007,0,15.38,15.891,33.369,4472.13623,,0.9,0,0,0,0
-4.2441,54.7131,BTS-VIIa/14/30/2007,0,31.55,16.037,33.746,7071.067871,,0.6,0,0,0,0
-4.482,54.6774,BTS-VIIa/2/32/2007,0,8.82,15.799,33.825,2236.068115,,1.21,0,2,0,0
-3.7294,54.69875,BTS-VIIa/6/28/2007,0,13.78,15.895,33.524,11180.33984,,0.84,0,0,0,0
-3.9618,54.58845,BTS-VIIa/15/27/2007,0,31.89,16.163,33.829,21000,,0.7,0,0,0,0
-3.73005,54.5713,BTS-VIIa/7/26/2007,0,20.06,15.992,33.618,8944.272461,,0.43,0,0,0,0
-3.68615,54.451,BTS-VIIa/16/24/2007,0,21.72,16.005,33.444,7071.067871,,0.54,0,0,0,0
-3.0936,52.8846,BTS-VIIa/38/35/2007,0,0,0,0,0,,0,0,0,0,0
-3.72185,54.3361,BTS-VIIa/17/22/2007,48.64614717,32.56,15.904,33.94,15811.3877,,0.5,0,0,0,0
-3.91835,54.36415,BTS-VIIa/18/23/2007,30.4785794,40.64,15.818,33.976,24839.48438,,0.56,0,0,0,0
-3.48145,54.3278,BTS-VIIa/9/21/2007,0,15.69,15.729,33.829,4242.640625,,0.52,0,0,0,0
-5.79415,54.16185,BTS-VIIa/203/41/2007,0,24.12,14.309,34.219,5099.019531,,0.18,0,0,0,0
-3.6109,54.16365,BTS-VIIa/19/20/2007,60.91091826,26.97,15.762,33.998,17204.65039,,0.44,0,0,0,0
-3.40135,54.16575,BTS-VIIa/10/19/2007,0,11.81,15.928,33.89,5656.854004,,0.45,0,0,0,0
-5.5406,54.07325,BTS-VIIa/444/2/2007,432.3804351,62.48,13.375,34.182,18384.77734,,0.3,0,0,0,0
-3.8092,54.06355,BTS-VIIa/22/15/2007,25.975,42.85,15.4,34.033,34409.30078,,0.66,0,0,0,0
-6.45765,53.97035,BTS-VIIa/425/3/2007,0,57.53,15.351,34.47,1000,,0.19,0,0,0,0
-5.8344,52.50305,BTS-VIIa/430/49/2007,0,70.05,14.669,34.379,25000,,1.41,0,0,0,2
-6.1106,52.76525,BTS-VIIa/233/48/2007,0,13.69,16.099,34.27,2000,,0.82,0,0,0,0
-5.7309,53.1327,BTS-VIIa/440/47/2007,35.4689137,27.48,15.302,34.183,21000,,1.06,0,0,0,2
-5.9411,53.22245,BTS-VIIa/229/46/2007,0,29.13,15.322,34.213,10440.30664,,0.75,3,0,0,0
-4.13145,53.33805,BTS-VIIa/40/34/2007,0,9.59,16.482,34.192,3162.277588,,0.46,0,0,0,0
-3.8082,53.3722,BTS-VIIa/37/36/2007,0,14.5,16.579,34.23,4472.13623,,0.76,0,0,0,0
-3.5747,53.41335,BTS-VIIa/36/37/2007,0,12.25,16.875,34.142,12529.96484,,0.8,0,0,0,0
-5.9217,53.45055,BTS-VIIa/220/45/2007,52.94864699,34.04,14.822,34.214,7211.102539,,0.64,0,0,0,0
-3.2938,53.47295,BTS-VIIa/32/38/2007,0,11.93,16.863,34.109,11661.90332,,0.75,0,0,0,0
-4.18705,53.48475,BTS-VIIa/419/33/2007,0,37.83,16.404,34.115,10630.14648,,1.32,0,0,0,0
-4.04155,53.5681,BTS-VIIa/55/40/2007,0,44.88,16.369,34.056,24758.83594,,1.12,0,0,0,0
-3.72215,53.5118,BTS-VIIa/49/39/2007,0,33.85,16.841,34.052,21377.55859,,0.86,0,0,0,0
-6.1128,54.0279,BTS-VIIa/206/42/2007,0,61.36,15.175,34.348,1000,,0.32,0,0,0,0
-3.287,53.55725,BTS-VIIa/31/9/2007,0,10.13,16.923,34.048,12000,,0.67,0,2,0,0
-3.23115,53.66955,BTS-VIIa/30/10/2007,0,11.99,16.786,33.981,12649.11035,,0.61,0,0,0,0
-3.3048,54.04145,BTS-VIIa/12/18/2007,0,6.01,16.044,33.559,6324.555176,,0.79,0,0,0,0
-4.4107,54.00465,BTS-VIIa/424/4/2007,0,43.97,14.882,34.098,15000,,1.18,0,0,0,0
-3.86695,53.9109,BTS-VIIa/42/16/2007,0,36.74,15.586,34.033,44721.35938,,0.85,0,0,0,0
-3.5515,53.97795,BTS-VIIa/41/17/2007,0,22.09,16.197,33.904,22825.42383,,0.71,0,0,0,0
-3.2868,53.9183,BTS-VIIa/23/14/2007,0,12.69,16.556,33.519,15000,,0.94,0,0,0,0
-4.14405,53.7946,BTS-VIIa/423/5/2007,0,45.38,15.802,34.063,43600.46094,,1.15,0,0,0,0
-3.4583,53.8481,BTS-VIIa/43/13/2007,0,17.82,16.519,33.872,27000,,0.79,0,0,0,0
-3.9184,53.85035,BTS-VIIa/53/6/2007,0,40.34,15.752,34.029,48270.07422,,0.94,2,0,0,0
-3.14265,53.80485,BTS-VIIa/27/12/2007,0,8.98,16.646,33.674,7000,,0.62,0,0,0,0
-5.8838,53.71775,BTS-VIIa/213/43/2007,61.43814433,49.59,13.567,34.185,19798.99023,,0.43,0,0,0,0
-3.6676,53.75095,BTS-VIIa/54/7/2007,0,37.36,16.321,33.981,41000,,0.8,2,0,0,0
-3.24145,53.7523,BTS-VIIa/28/11/2007,0,10.59,16.775,33.705,13000,,0.73,0,0,0,0
-6.1109,53.63305,BTS-VIIa/214/44/2007,35.5517134,14.46,15.715,34.195,5000,,0.4,0,0,0,0
-3.6926,53.60415,BTS-VIIa/47/8/2007,0,30.78,16.691,33.982,31780.49609,,0.84,0,4,0,0
-4.34305,52.3249,BTS-VIIa/321/100/2007,0,19.5,17.232,34.192,10816.6543,,0.49,0,0,0,0
-4.83765,52.3828,BTS-VIIa/416/101/2007,0,46.87,15.728,34.493,29732.13672,,0.87,2,0,0,0
-4.25925,52.62615,BTS-VIIa/316/99/2007,0,16.49,16.827,34.133,9055.385742,,0.44,0,0,0,0
-4.58015,52.69745,BTS-VIIa/309/98/2007,0,37.78,16.414,34.242,10770.3291,,0.58,0,0,0,0
-4.22755,52.81305,BTS-VIIa/313/97/2007,0,11.05,16.628,34.161,5000,,0.22,0,0,0,0
-4.82265,52.9904,BTS-VIIa/442/96/2007,0,61.47,15.14,34.577,16278.82031,,1.19,0,0,0,0
-5.3823,52.9146,BTS-VIIa/441/95/2007,0,62.58,14.768,34.244,41976.18359,,1.49,0,2,0,0
-4.4921,53.0288,BTS-VIIa/305/92/2007,0,16.88,15.462,34.494,6403.124512,,0.46,0,0,0,0
-4.6846,53.20295,BTS-VIIa/302/93/2007,0,34.33,15.5,34.396,7071.067871,,1.16,0,0,0,0
-5.22735,53.19195,BTS-VIIa/421/94/2007,43.97312069,123.91,14.584,34.34,38078.86328,,1.35,0,0,0,0
-5.28635,53.50915,BTS-VIIa/409/90/2007,0,67.47,14.029,34.203,46647.61328,,1.08,0,0,0,0
-5.01245,53.51535,BTS-VIIa/447/91/2007,0,48.36,14.605,34.215,32557.64063,,1.26,0,0,0,0
-5.4517,53.6241,BTS-VIIa/408/89/2007,62.85635549,99.43,12.331,34.21,40162.17188,,0.77,0,0,0,0
-4.7475,53.82285,BTS-VIIa/401/87/2007,0,82.86,14.649,34.148,26305.89258,,1,0,0,0,0
-5.2462,53.83555,BTS-VIIa/405/88/2007,58.35263747,61.96,14.137,34.195,36400.55078,,0.59,0,0,0,0
-4.29885,52.3831,BTS-VIIa/321/40/2008,0,15.81,17.066,34.185,13000,,0.43,0,0,0,0
-4.8188,52.4138,BTS-VIIa/416/39/2008,0,49.4,15.714,34.48,33241.53906,,0.87,0,0,0,0
-5.8468,52.4981,BTS-VIIa/430/97/2008,0,65.3,14.663,34.389,25000,,1.4,0,0,0,0
-4.3666,52.64055,BTS-VIIa/316/41/2008,0,15.94,16.659,34.246,16492.42188,,0.43,0,0,0,0
-4.57785,52.69765,BTS-VIIa/309/43/2008,0,37.78,16.414,34.242,10770.3291,,0.58,0,0,0,0
-6.11045,52.766,BTS-VIIa/233/96/2008,0,13.69,16.099,34.27,2000,,0.82,0,0,0,0
-4.24325,52.80415,BTS-VIIa/313/42/2008,0,10.66,16.628,34.161,6000,,0.22,0,0,0,0
-5.3524,52.98895,BTS-VIIa/441/98/2008,0,72.55,14.746,34.244,44000,,1.5,0,0,0,0
-5.7462,53.19265,BTS-VIIa/440/92/2008,145.9251459,33.66,15.195,34.18,21840.33008,,0.98,0,0,0,0
-5.2244,53.26665,BTS-VIIa/421/93/2008,28.3547619,94.6,14.455,34.287,36000,,1.28,4,0,0,0
-5.9498,53.23635,BTS-VIIa/229/91/2008,0,28.02,15.348,34.227,10295.63086,,0.7,0,0,0,0
-4.1761,53.33895,BTS-VIIa/40/44/2008,0,8.11,16.511,34.175,3605.55127,,0.34,0,4,0,0
-3.7969,53.37295,BTS-VIIa/37/48/2008,0,13.53,16.669,34.214,5000,,0.74,0,0,0,0
-3.8717,53.38405,BTS-VIIa/38/47/2008,0,13.73,16.732,34.212,5000,,0.75,0,0,0,0
-3.5838,53.4133,BTS-VIIa/36/49/2008,0,12.02,16.875,34.142,12529.96484,,0.8,0,0,0,0
-5.91245,53.42825,BTS-VIIa/220/90/2008,25.62103441,36.72,14.827,34.209,9899.495117,,0.67,0,0,0,0
-3.40985,53.46135,BTS-VIIa/32/53/2008,0,16.32,16.654,34.089,13152.94629,,0.81,0,0,0,0
-5.31015,53.50235,BTS-VIIa/409/94/2008,21.15462412,71.73,14,34.202,47010.63672,,1.08,0,0,0,2.307692308
-4.2668,53.5116,BTS-VIIa/419/45/2008,0,39.22,16.249,34.142,11401.75391,,1.45,0,8,0,0
-5.0099,53.51865,BTS-VIIa/447/95/2008,0,46.23,14.605,34.215,32557.64063,,1.26,2,0,0,2
-3.67985,53.55645,BTS-VIIa/49/50/2008,0,32.99,16.799,34.011,26925.82227,,0.85,0,0,0,0
-4.03935,53.50195,BTS-VIIa/55/46/2008,0,38.93,16.485,34.07,20248.45703,,1.04,0,2,0,2
-3.3001,53.55765,BTS-VIIa/31/54/2008,0,11.89,16.923,34.048,13000,,0.67,0,0,0,0
-3.58345,53.6653,BTS-VIIa/47/51/2008,0,31.27,16.729,33.933,34176.01563,,0.81,0,2,0,0
-3.2329,53.6703,BTS-VIIa/30/55/2008,0,12.04,16.793,33.951,12649.11035,,0.63,0,0,0,0
-6.1087,53.62405,BTS-VIIa/214/89/2008,47.52112767,14.84,15.715,34.195,4472.13623,,0.4,0,0,0,0
-5.4541,53.6258,BTS-VIIa/408/85/2008,62.85635549,100.64,12.1,34.213,40162.17188,,0.74,0,0,0,0
-3.2412,53.7485,BTS-VIIa/28/56/2008,0,13.11,16.778,33.704,13038.4043,,0.75,0,0,0,0
-3.7585,53.75035,BTS-VIIa/54/52/2008,0,38.35,16.193,34.002,46529.55859,,0.83,0,0,0,0
-3.13645,53.8053,BTS-VIIa/27/57/2008,0,9.03,16.591,33.59,6000,,0.62,0,0,0,0
-4.16475,53.8061,BTS-VIIa/423/80/2008,0,42.49,15.767,34.066,41617.30469,,1.16,4,0,0,0
-5.89245,53.73865,BTS-VIIa/213/88/2008,63.09171468,47.29,13.594,34.186,20615.52734,,0.42,0,0,0,0
-4.7963,53.75605,BTS-VIIa/401/82/2008,0,67.99,14.79,34.159,33015.14844,,1,0,0,0,0
-3.5405,53.8137,BTS-VIIa/43/59/2008,0,21.07,16.375,33.933,33000,,0.78,0,0,0,0
-5.2417,53.83545,BTS-VIIa/405/84/2008,58.35263747,62.35,14.207,34.193,36400.55078,,0.61,0,0,0,0
-3.27895,53.9219,BTS-VIIa/23/58/2008,0,12.96,16.529,33.479,15033.29688,,0.99,0,0,0,0
-6.1077,53.8722,BTS-VIIa/206/87/2008,51.46917709,28.24,14.026,34.196,10049.875,,0.23,0,0,0,0
-3.55605,53.9781,BTS-VIIa/41/60/2008,0,22.66,16.118,33.934,22825.42383,,0.69,0,4,0,0
-3.86775,53.9103,BTS-VIIa/42/77/2008,0,36.33,15.586,34.033,45177.42969,,0.85,2,0,0,0
-4.51695,53.9736,BTS-VIIa/424/81/2008,0,38.54,14.86,34.103,12083.0459,,1.33,0,0,0,0
-4.98815,54.02415,BTS-VIIa/425/83/2008,33.7904583,66.74,14.383,34.175,12165.52539,,0.68,0,0,0,0
-3.3231,54.00395,BTS-VIIa/12/61/2008,0,16.57,16.157,33.542,9219.543945,,0.84,0,5.217391304,0,0
-3.9181,54.0608,BTS-VIIa/22/76/2008,41.59090909,49.52,15.359,34.038,34014.70313,,0.76,0,0,0,0
-5.52775,54.08095,BTS-VIIa/444/1/2008,0,62.7,13.33,34.181,18788.29297,,0.29,0,0,0,0
-3.64775,54.17085,BTS-VIIa/19/75/2008,33.77004201,29.07,15.555,34.021,18357.55859,,0.44,0,0,0,0
-3.40495,54.1216,BTS-VIIa/10/74/2008,0,16.09,16.103,33.882,8000,,0.49,0,0,0,0
-5.7936,54.16895,BTS-VIIa/203/86/2008,0,25.2,14.314,34.219,5000,,0.17,0,0,0,0
-3.90605,54.3517,BTS-VIIa/18/71/2008,29.86020305,39.12,15.72,33.985,24758.83594,,0.55,0,0,0,0
-3.49715,54.26465,BTS-VIIa/9/73/2008,0,12.86,15.851,33.899,6082.762695,,0.5,0,0,0,0
-3.70865,54.32925,BTS-VIIa/17/72/2008,47.76924172,32.12,15.893,33.939,15620.5,,0.49,0,0,0,0
-3.7011,54.43005,BTS-VIIa/16/70/2008,0,23.22,16.048,33.517,8485.28125,,0.53,0,0,0,0
-3.6517,54.59985,BTS-VIIa/7/68/2008,0,9.36,15.882,33.21,5099.019531,,0.53,0,0,0,0
-3.9506,54.5901,BTS-VIIa/15/67/2008,0,31.05,16.168,33.814,20024.98438,,0.68,0,0,0,0
-3.8158,54.66665,BTS-VIIa/6/66/2008,0,20.53,16.119,33.67,14764.82324,,0.69,0,0,0,0
-4.4848,54.6756,BTS-VIIa/2/62/2008,0,12.91,15.799,33.825,2236.068115,,1.21,0,0,0,0
-4.1347,54.7108,BTS-VIIa/14/64/2008,0,24.32,15.801,33.729,6708.203613,,0.64,0,0,0,0
-3.6236,54.68115,BTS-VIIa/5/69/2008,0,15.38,15.891,33.369,4472.13623,,0.9,0,0,0,0
-3.78185,54.74935,BTS-VIIa/4/65/2008,0,9.49,15.817,32.883,8062.257813,,0.91,0,0,0,0
-3.6821,54.48765,BTS-VIIa/16/82/2009,0,20.98,15.939,33.403,3605.55127,,0.57,0,0,0,0
